study_hours_daily,mock_test_avg,physics_accuracy_pct,chemistry_accuracy_pct,biology_accuracy_pct,revision_cycles,attendance_pct,sleep_hours,dropper_years,coaching_type,exam_medium,school_board,neet_marks,neet_rank
6.58,387.0,66.2,74.9,84.5,3,68.9,7.07,0,hybrid,english,cbse,428,81544
2.79,223.7,50.2,36.0,44.3,0,64.1,7.29,0,offline,hindi,state,224,580218
6.23,389.5,71.7,48.9,63.0,3,65.5,5.63,1,offline,english,cbse,397,115912
5.84,431.3,72.3,71.1,79.0,7,86.3,7.08,0,offline,english,cbse,444,65902
4.06,274.5,38.6,65.0,79.0,6,68.0,7.29,0,online,english,cbse,369,159232
6.85,469.8,66.0,76.0,79.6,0,87.5,6.86,0,hybrid,english,cbse,450,60086
3.92,410.4,53.4,45.4,71.9,4,74.7,6.65,0,offline,hindi,cbse,369,157189
7.58,461.1,86.8,61.2,73.8,5,79.6,7.81,0,online,regional,cbse,489,34807
7.54,524.1,61.1,54.4,71.4,3,86.8,7.15,1,offline,english,cbse,473,44964
5.81,325.7,26.9,52.0,47.6,2,63.2,6.8,0,none,english,cbse,300,310423
6.07,395.4,52.9,60.1,63.6,3,77.2,5.94,0,hybrid,english,cbse,369,158113
5.18,441.3,74.7,69.1,67.8,4,78.5,6.62,0,hybrid,hindi,cbse,434,72570
5.62,257.1,28.8,41.6,44.6,2,71.1,6.92,1,offline,english,cbse,229,557120
8.17,530.2,75.4,77.1,92.1,4,79.0,7.71,0,offline,regional,state,560,7541
6.61,297.1,67.0,59.6,68.0,4,67.1,7.07,0,offline,hindi,cbse,359,175930
6.41,371.3,46.1,75.1,53.6,3,82.4,6.81,0,hybrid,english,state,325,249141
3.72,303.7,55.5,66.9,74.1,4,66.7,7.82,0,hybrid,english,icse,367,160033
9.44,565.9,89.5,97.3,80.9,6,93.9,7.24,2,hybrid,regional,icse,603,1482
4.68,403.0,65.7,76.1,75.7,5,85.6,7.32,1,offline,english,state,433,75336
5.44,395.1,57.2,73.6,67.5,4,83.7,7.74,1,offline,english,cbse,431,75704
6.76,521.1,89.9,71.0,99.0,7,85.2,7.51,2,hybrid,regional,state,585,3694
4.45,426.0,63.4,75.9,86.2,4,89.5,7.88,0,none,english,cbse,465,47678
5.78,367.2,67.0,48.9,71.7,5,78.0,7.15,0,offline,english,icse,387,129906
6.63,422.6,72.3,59.6,69.0,4,71.4,6.49,2,hybrid,regional,cbse,422,86069
6.92,391.1,28.9,63.8,70.3,5,87.5,6.81,1,hybrid,regional,state,371,156434
6.09,318.9,62.4,47.8,57.9,3,67.3,7.65,0,none,regional,cbse,334,227932
6.36,395.9,57.9,74.7,78.3,3,84.3,8.09,0,none,regional,state,445,63341
5.07,225.9,36.9,58.6,51.3,2,68.3,7.87,0,none,hindi,cbse,263,428381
7.58,573.1,92.2,84.6,82.8,5,80.8,6.93,1,offline,english,cbse,575,3704
4.12,235.7,37.4,43.8,52.9,1,74.5,8.0,0,online,english,state,238,520583
4.84,307.9,46.9,49.7,50.6,2,69.2,6.81,0,offline,english,cbse,291,338284
6.24,425.1,73.2,65.3,77.0,1,87.1,7.94,1,offline,hindi,state,444,65288
6.43,439.7,69.6,67.7,74.6,4,75.4,8.27,0,offline,regional,cbse,459,51305
6.6,392.7,42.2,54.5,55.6,4,67.9,7.78,2,hybrid,english,cbse,379,141018
5.92,548.5,93.4,88.1,83.0,6,93.1,6.43,0,hybrid,english,cbse,613,3852
6.04,530.3,75.3,73.2,90.3,4,92.4,6.46,0,none,english,cbse,523,21625
5.1,195.2,21.2,38.0,37.3,2,69.2,7.94,1,none,english,icse,164,892427
7.24,503.8,77.4,81.9,86.2,7,75.7,7.37,2,online,english,cbse,495,32595
6.29,457.5,68.1,59.5,63.6,3,87.2,6.57,2,offline,hindi,cbse,451,55801
7.64,429.3,62.9,68.3,76.3,2,78.2,6.51,1,none,english,state,405,105807
6.9,582.0,74.2,96.6,91.1,6,84.7,7.4,0,offline,english,cbse,597,726
5.84,365.2,44.2,51.2,64.9,5,84.0,6.5,0,none,english,cbse,356,183420
7.93,536.2,83.6,96.0,91.2,8,90.2,7.21,0,none,english,cbse,538,14689
7.52,387.1,76.1,81.6,64.3,5,92.1,7.93,0,online,english,cbse,473,43450
6.61,478.0,79.1,86.4,77.6,5,84.6,7.21,1,offline,english,cbse,542,10621
5.55,401.7,58.5,77.0,79.3,5,85.2,8.47,0,offline,regional,cbse,455,55927
3.27,202.8,32.6,36.7,39.8,5,73.5,7.87,0,online,english,cbse,192,734198
8.72,466.6,52.7,74.4,78.2,5,78.0,6.91,1,none,english,cbse,463,47542
4.95,366.5,58.8,58.7,68.5,2,85.6,7.89,0,hybrid,english,cbse,394,119419
6.55,557.0,95.5,83.1,89.8,5,78.8,7.84,0,offline,regional,cbse,571,5384
6.16,474.8,77.6,61.3,75.4,5,84.2,6.59,1,online,hindi,cbse,515,19476
5.72,424.0,63.2,68.6,67.5,3,92.6,7.07,0,offline,english,cbse,432,72966
6.13,489.7,70.3,86.7,85.0,5,92.0,6.46,0,offline,english,cbse,558,11048
4.52,175.5,33.3,52.1,48.5,1,65.8,6.18,0,offline,english,cbse,194,724727
6.86,457.9,72.9,84.0,67.8,6,97.6,6.96,0,none,regional,cbse,515,22660
5.94,599.1,73.6,70.2,76.3,4,80.5,7.45,0,offline,regional,cbse,553,10669
6.56,369.4,52.7,64.2,68.3,3,78.5,6.88,1,offline,english,icse,373,152591
3.85,209.8,31.6,35.4,53.6,3,61.5,7.58,0,online,english,cbse,224,578152
8.92,511.7,75.2,85.6,91.7,6,92.6,6.6,0,online,regional,icse,576,4669
3.94,209.5,36.4,47.0,33.4,2,69.2,6.77,0,offline,hindi,cbse,187,760522
6.14,377.7,62.5,58.4,52.8,2,77.9,7.36,2,offline,english,cbse,322,250751
4.96,316.7,76.6,55.5,62.7,3,69.6,6.54,0,hybrid,regional,cbse,338,220428
6.52,511.6,74.8,77.5,75.5,4,66.1,7.01,0,none,english,cbse,485,34533
4.96,304.2,38.1,33.5,51.3,2,75.8,6.61,1,none,english,cbse,257,449082
8.03,579.8,99.0,88.2,84.0,9,98.3,6.49,1,offline,english,cbse,624,915
6.0,442.3,78.6,79.7,74.3,5,85.4,6.6,1,none,hindi,cbse,452,58507
5.97,304.4,43.0,65.7,57.1,3,75.4,8.24,1,none,english,cbse,345,201953
7.81,472.9,93.1,73.4,76.5,5,86.6,7.03,1,offline,english,state,534,17022
7.49,503.7,76.3,68.6,90.4,4,77.2,6.47,2,none,english,icse,520,19874
5.97,349.7,42.4,54.4,68.8,4,77.4,6.78,0,hybrid,regional,icse,363,171520
4.64,329.2,41.4,26.2,55.4,4,71.8,7.83,0,offline,hindi,cbse,326,244443
6.32,465.0,64.2,86.8,66.6,5,92.5,7.22,0,none,english,state,486,34787
6.89,370.3,75.5,71.4,72.5,3,78.6,7.51,1,offline,english,cbse,398,114624
7.98,391.7,69.9,62.8,69.9,5,88.4,7.27,2,online,hindi,cbse,449,58273
7.26,454.6,73.9,65.2,83.6,6,83.9,7.69,0,online,hindi,cbse,475,43112
7.03,547.1,90.7,93.5,98.3,8,97.3,5.94,0,none,hindi,state,578,4749
6.34,403.1,82.4,70.9,64.1,6,72.8,7.07,0,offline,hindi,state,489,33759
4.7,273.8,39.0,62.0,49.7,2,56.4,6.21,1,hybrid,english,cbse,278,379082
5.79,365.0,53.1,56.8,71.2,0,74.4,8.45,0,hybrid,english,icse,337,220209
8.34,402.8,74.7,69.3,59.7,3,85.9,6.73,1,none,english,state,423,83234
4.08,267.0,43.9,43.1,53.6,1,69.8,8.23,0,offline,english,cbse,273,393783
4.43,311.8,56.4,46.8,64.1,3,66.6,7.78,0,none,hindi,state,310,285529
6.37,469.2,63.0,85.2,65.7,3,76.9,6.65,2,offline,hindi,cbse,428,79865
6.2,466.6,72.7,96.3,65.1,4,72.4,8.07,0,online,hindi,state,472,42871
6.88,550.8,99.0,95.9,99.0,5,96.9,6.91,0,offline,hindi,state,632,431
3.63,306.6,44.8,42.9,41.2,7,68.0,8.2,0,offline,english,state,330,232557
4.5,531.6,83.2,84.9,79.7,7,69.1,6.81,0,offline,english,cbse,613,2848
4.32,324.7,39.1,57.3,69.2,3,73.7,7.65,0,hybrid,english,state,302,307360
6.43,509.8,87.5,85.8,95.5,8,94.5,7.01,0,none,hindi,state,581,8014
7.07,566.8,75.2,82.6,88.3,6,100.0,7.18,0,hybrid,english,cbse,572,6848
4.53,324.9,61.5,53.0,71.8,2,83.8,6.76,0,online,english,cbse,357,178931
5.82,256.9,25.1,44.3,43.2,2,67.4,6.08,2,hybrid,english,cbse,205,667146
5.49,350.0,64.3,54.6,59.5,2,74.5,6.26,0,hybrid,english,state,372,154390
7.68,516.1,76.7,78.0,83.8,3,90.6,7.89,0,online,english,state,515,25499
7.7,450.8,65.4,65.7,71.6,1,77.1,6.19,2,offline,english,cbse,443,67266
7.54,435.9,60.7,65.8,70.0,5,72.1,6.66,1,none,hindi,state,371,157086
7.86,501.9,69.2,61.7,69.7,4,75.8,6.67,1,none,english,state,477,37424
5.34,498.2,63.9,76.1,76.8,3,68.3,7.87,0,online,hindi,state,438,69112
7.88,495.8,69.6,77.5,76.4,6,89.4,8.0,0,offline,regional,state,520,19652
6.54,363.2,68.2,69.9,67.9,2,80.9,8.1,1,online,hindi,state,442,65245
7.14,377.0,50.5,82.2,72.1,2,87.5,6.03,0,none,regional,cbse,367,160607
5.63,481.0,58.6,57.0,71.0,4,61.5,6.18,0,online,english,cbse,430,78622
5.97,235.2,26.4,40.0,58.8,4,72.4,6.45,2,none,english,cbse,244,495853
5.0,242.7,47.2,51.6,54.9,1,74.9,7.77,0,hybrid,english,state,277,378835
6.32,500.0,44.5,60.9,76.0,2,87.8,7.44,1,hybrid,hindi,cbse,414,96164
6.83,405.0,71.2,55.1,82.0,4,89.3,7.9,1,none,english,cbse,426,81950
3.7,172.1,39.0,38.8,58.6,3,50.7,6.56,1,offline,hindi,cbse,232,546611
7.65,473.8,79.3,75.3,92.5,6,92.3,6.39,0,offline,english,cbse,544,11500
4.12,374.2,58.1,73.7,54.3,3,78.0,7.59,1,hybrid,english,cbse,366,164987
6.35,398.8,67.4,63.3,57.5,3,81.8,6.59,1,offline,hindi,state,370,158125
3.29,315.3,42.7,41.8,49.9,3,82.8,8.16,0,offline,hindi,cbse,297,321026
5.33,325.9,59.7,55.2,57.3,5,70.6,6.15,0,none,hindi,state,351,191307
2.74,378.6,61.4,72.0,87.7,6,78.0,8.95,0,hybrid,english,cbse,477,42525
2.99,277.0,51.2,46.8,58.7,2,71.1,7.36,0,offline,english,cbse,309,286378
6.96,475.2,59.1,74.6,72.5,3,73.0,5.82,1,offline,regional,cbse,496,28476
7.94,608.1,97.2,89.1,98.3,7,100.0,8.36,1,online,regional,cbse,639,2765
4.63,295.9,47.9,71.9,55.3,1,84.7,6.47,0,none,hindi,state,310,287303
7.32,383.9,75.7,67.0,85.9,5,83.4,7.55,0,none,english,cbse,447,59094
8.92,600.6,78.3,90.7,87.6,7,93.4,6.49,1,offline,hindi,state,594,4053
9.64,344.2,63.0,59.0,78.1,6,73.6,5.75,2,none,english,state,430,78004
7.51,537.7,76.4,85.3,92.2,4,87.4,6.65,0,hybrid,regional,cbse,584,4486
6.63,395.9,50.9,54.4,63.9,5,83.6,7.88,0,hybrid,hindi,icse,396,118408
5.79,483.3,54.2,83.9,65.4,6,85.8,7.48,1,hybrid,hindi,state,512,21829
5.75,390.3,67.9,83.9,77.0,4,86.3,6.11,0,hybrid,regional,cbse,449,59509
4.83,422.6,55.3,74.4,59.9,3,78.3,7.65,0,online,english,state,391,125069
7.56,572.0,95.9,74.1,84.5,5,92.0,6.74,2,hybrid,english,cbse,617,913
7.62,543.9,67.8,74.3,90.2,5,74.4,7.62,1,hybrid,english,icse,556,7690
5.02,204.2,29.9,41.4,49.9,3,67.7,6.04,0,offline,english,icse,251,470460
7.88,522.6,80.3,91.7,79.4,5,98.8,5.54,2,hybrid,english,cbse,564,5458
6.7,289.3,39.6,61.2,56.8,3,78.1,5.9,1,offline,english,cbse,320,257768
9.67,609.4,81.4,99.0,93.2,6,80.2,7.46,2,offline,hindi,cbse,649,1066
7.29,589.6,88.6,82.6,83.4,5,92.7,7.17,0,online,english,cbse,577,3480
4.27,246.0,48.7,47.8,53.5,3,66.3,9.05,0,offline,english,cbse,285,354927
2.31,251.4,37.8,48.4,37.5,1,76.8,7.08,0,hybrid,hindi,state,281,367236
3.73,292.7,41.2,46.6,46.4,2,69.2,6.75,0,hybrid,hindi,state,287,352247
4.29,329.7,62.5,57.8,63.9,3,90.3,6.1,0,none,english,icse,319,261292
4.07,229.7,61.0,46.6,49.4,3,88.4,8.13,0,offline,hindi,cbse,278,376599
4.56,328.2,52.2,49.3,61.5,2,77.4,7.6,0,none,english,cbse,312,278966
7.19,363.2,78.0,95.4,84.4,5,87.0,7.32,0,offline,hindi,state,484,35810
5.43,389.6,48.1,53.1,56.3,2,84.2,7.42,0,none,english,cbse,338,216234
6.39,317.3,53.4,57.0,54.8,2,64.6,8.23,2,none,regional,cbse,328,242785
7.83,513.9,84.9,68.1,74.5,5,91.0,6.31,1,none,english,cbse,491,32307
4.58,376.5,51.4,59.3,65.8,6,73.7,8.22,0,offline,english,cbse,392,123242
7.7,429.4,65.9,66.0,74.2,4,80.6,7.28,1,none,hindi,state,443,64683
5.05,455.8,76.4,62.7,61.1,3,85.0,6.87,2,offline,hindi,cbse,496,29185
7.08,424.7,60.5,76.5,69.8,4,81.9,6.87,0,online,english,cbse,449,58660
3.44,233.4,33.3,38.4,37.0,1,80.0,6.94,1,online,english,state,184,778779
4.64,511.6,69.6,99.0,92.0,3,85.5,7.79,0,none,english,cbse,505,24028
6.0,292.9,53.6,52.0,54.5,2,63.0,8.09,2,offline,english,cbse,325,247749
5.25,396.0,54.6,65.2,74.4,4,78.0,7.88,0,offline,english,state,452,58653
7.06,332.8,55.8,57.2,51.1,4,79.9,7.96,1,none,english,cbse,310,286370
5.22,194.1,39.2,38.0,55.7,2,66.4,7.18,0,none,english,icse,234,538972
5.06,466.6,88.2,65.0,62.5,3,86.8,6.65,0,online,english,cbse,436,73168
7.57,423.1,79.7,71.5,70.5,5,74.4,7.05,0,hybrid,hindi,cbse,469,44673
4.13,398.6,70.7,65.5,91.5,4,88.3,6.54,0,offline,english,state,485,32988
8.4,544.5,72.8,79.7,73.3,5,81.7,7.01,2,online,hindi,state,526,16895
5.21,189.8,33.9,35.5,43.0,3,53.2,7.55,0,offline,english,state,193,729487
4.35,337.3,57.2,75.5,58.3,3,65.0,7.65,0,offline,hindi,state,430,77418
9.21,479.2,85.4,75.9,73.5,6,94.6,5.71,1,hybrid,english,state,570,7068
4.24,227.7,61.8,45.9,41.2,1,71.2,7.36,0,online,english,cbse,248,481799
3.85,201.4,33.0,28.7,21.9,4,66.5,6.44,0,none,regional,state,175,828701
8.91,583.5,94.5,83.2,95.8,7,90.8,6.25,0,hybrid,english,state,622,1
8.15,556.2,99.0,82.7,93.3,5,99.4,7.05,0,none,hindi,cbse,603,3482
3.2,237.6,45.3,44.6,43.3,2,62.5,7.49,1,offline,regional,cbse,211,641487
2.34,418.1,56.3,54.1,79.5,3,74.5,6.03,0,online,hindi,cbse,421,89014
5.83,435.7,76.7,86.7,87.2,6,88.9,6.94,0,none,english,cbse,459,51617
4.89,360.1,63.3,70.8,70.6,3,83.2,7.07,0,none,english,cbse,414,95196
3.6,277.1,40.1,41.4,59.1,2,65.6,7.21,0,offline,hindi,state,281,368499
7.02,545.8,83.0,83.5,91.7,6,97.8,6.79,1,online,english,state,551,7984
2.84,446.8,51.2,77.8,71.6,4,73.5,8.59,0,offline,english,cbse,467,44448
2.9,191.8,23.0,45.3,53.2,0,68.2,5.37,0,none,english,state,175,827268
6.29,313.7,48.2,43.1,58.9,4,76.8,6.81,2,hybrid,regional,state,354,186717
8.31,524.5,79.2,93.7,84.0,5,76.8,5.35,0,hybrid,english,cbse,517,18500
6.8,500.8,91.0,86.1,75.9,5,85.0,6.74,2,offline,english,state,513,22730
7.62,468.8,72.8,89.8,78.0,6,92.1,7.66,0,hybrid,english,cbse,509,20978
3.18,393.8,68.6,61.5,66.2,5,83.5,9.3,0,none,english,cbse,406,104505
4.32,233.4,34.5,68.0,46.5,5,69.0,7.79,0,none,regional,state,282,363855
6.51,300.6,31.9,55.5,60.3,2,65.3,7.12,1,online,hindi,cbse,303,306342
6.63,406.4,65.9,69.2,79.4,5,78.5,7.65,0,none,hindi,icse,409,99472
8.05,542.7,89.8,92.5,93.8,5,99.6,6.48,1,offline,english,state,577,6113
2.29,382.5,42.0,58.1,63.1,3,82.6,7.99,1,offline,hindi,state,344,207190
9.01,508.2,76.5,93.6,75.7,7,80.0,7.05,0,none,regional,cbse,506,22758
6.32,296.5,49.1,38.4,57.1,2,65.8,7.96,0,offline,english,state,286,351566
8.34,526.2,78.4,80.8,92.9,9,77.6,6.87,1,offline,english,cbse,555,11542
8.65,531.6,93.3,78.2,77.0,6,90.7,7.13,0,none,regional,cbse,540,10365
6.87,488.1,73.3,61.2,69.2,4,86.2,6.77,1,offline,english,cbse,468,46021
8.06,499.7,85.7,81.1,77.1,1,86.5,6.94,1,online,english,cbse,508,22840
7.3,426.7,78.8,75.4,74.6,4,85.8,7.08,1,none,english,cbse,457,53015
5.2,352.1,47.4,53.0,47.2,5,61.8,7.6,0,offline,hindi,cbse,333,227016
3.3,207.1,44.5,34.4,46.2,2,63.8,7.54,1,offline,hindi,state,219,605433
7.97,479.1,85.1,70.9,83.0,6,89.8,6.79,1,offline,regional,cbse,531,15882
8.41,456.9,73.8,75.4,83.8,4,93.5,6.41,1,hybrid,hindi,cbse,428,78264
9.09,489.6,74.5,75.5,92.8,5,88.4,6.68,2,offline,regional,cbse,519,18818
7.82,614.5,60.6,70.0,87.1,6,95.3,6.64,0,none,english,cbse,574,3890
8.57,625.6,99.0,93.4,90.5,6,83.4,6.84,1,none,english,cbse,595,2304
5.15,288.1,35.0,49.7,65.2,3,63.8,6.4,0,hybrid,english,icse,330,236062
4.89,580.6,99.0,78.7,98.4,6,100.0,8.37,0,none,hindi,cbse,608,604
5.73,429.6,53.0,67.0,74.1,5,82.0,6.7,0,none,english,cbse,435,70646
4.34,289.7,34.8,51.8,46.0,3,70.8,8.43,0,offline,english,cbse,292,334591
6.1,493.0,73.6,73.4,78.5,6,83.1,6.35,2,hybrid,regional,cbse,526,16483
6.51,293.2,56.1,59.0,60.2,6,78.4,8.36,0,offline,english,cbse,378,145269
6.6,416.6,89.2,59.0,67.2,4,73.4,7.61,0,none,english,cbse,450,59863
2.35,288.9,36.8,39.3,53.5,5,77.1,6.77,2,online,hindi,cbse,268,409689
7.25,526.9,87.5,84.2,78.2,6,89.9,7.22,0,online,regional,cbse,543,12209
7.64,412.0,67.2,71.8,85.5,3,67.7,7.29,1,none,english,cbse,471,43729
5.21,416.3,55.8,60.9,63.2,6,82.0,8.3,0,none,english,cbse,427,81467
4.36,356.4,63.6,76.9,49.1,5,71.6,7.25,0,offline,regional,state,412,95666
4.57,436.5,64.8,67.0,73.4,5,90.9,8.0,0,offline,english,cbse,441,68469
5.25,410.3,64.5,51.9,72.3,0,69.8,7.2,0,hybrid,english,cbse,371,156487
3.96,274.6,40.5,48.1,52.4,3,67.7,6.38,1,online,english,state,286,351746
3.17,239.5,50.1,44.0,42.3,2,65.6,7.81,2,hybrid,english,state,257,449442
7.48,331.2,52.6,53.5,49.8,4,77.4,6.77,2,online,hindi,cbse,356,182939
5.08,334.6,39.2,53.7,48.0,4,84.6,7.32,0,hybrid,regional,cbse,343,207407
5.07,379.5,44.8,68.7,63.7,4,79.6,7.83,0,hybrid,english,cbse,386,132546
8.12,469.9,86.0,83.3,68.5,5,87.9,7.98,0,none,english,state,547,11042
5.46,313.4,41.4,38.4,51.9,3,62.9,6.62,2,offline,english,state,295,325055
6.46,537.0,73.4,70.2,78.7,5,84.6,6.78,0,offline,hindi,cbse,530,16375
5.04,289.3,45.3,48.0,52.3,5,71.3,6.97,1,none,english,cbse,244,499838
5.05,328.9,47.9,59.1,50.2,4,70.7,7.49,2,none,hindi,cbse,316,266864
6.91,529.0,81.3,68.0,84.1,4,95.1,7.04,0,offline,hindi,cbse,486,36400
5.64,318.8,37.3,56.9,66.5,4,69.1,7.08,0,hybrid,english,icse,302,305967
6.35,277.8,53.5,62.6,41.1,1,69.3,6.72,0,online,english,cbse,296,322470
4.12,315.4,43.6,48.4,44.9,3,61.9,6.64,1,none,hindi,cbse,285,355886
6.81,409.6,73.6,75.0,71.5,3,88.0,6.49,0,offline,regional,state,467,45153
6.27,548.4,86.6,94.4,92.4,6,97.5,6.72,0,offline,english,state,624,1
7.0,461.8,71.6,77.0,88.2,4,92.2,7.48,0,online,english,cbse,506,20895
7.33,331.7,37.6,59.9,47.0,4,69.7,6.42,1,online,hindi,cbse,341,213145
5.89,410.5,67.7,55.0,44.5,3,95.7,8.44,1,none,english,cbse,374,150564
6.56,523.4,80.9,73.8,95.1,6,92.2,5.7,0,offline,hindi,cbse,591,3899
4.17,279.5,27.0,57.3,46.4,1,76.6,7.03,0,none,english,cbse,257,450628
6.64,403.0,63.9,70.7,68.0,6,88.7,7.09,0,offline,english,icse,467,46701
6.35,419.1,73.0,87.6,77.9,4,83.3,7.3,0,online,hindi,cbse,494,31953
4.83,260.9,56.7,36.5,60.9,2,69.4,7.45,2,online,english,cbse,278,375890
4.96,202.9,28.4,53.3,45.4,3,67.6,7.17,0,none,hindi,cbse,241,510168
5.68,397.3,86.3,69.5,75.8,5,91.7,7.65,0,online,regional,cbse,464,47731
7.24,444.4,69.8,68.5,61.6,3,77.4,6.12,1,offline,hindi,cbse,458,53044
6.35,434.3,58.9,71.6,69.9,6,81.6,7.91,2,offline,hindi,state,457,52860
6.47,465.7,70.3,65.6,79.6,5,85.2,6.25,0,online,english,state,455,56895
7.39,379.2,68.8,70.0,68.0,2,85.9,6.5,1,online,hindi,cbse,412,96451
3.85,429.0,48.1,55.9,54.5,3,57.7,7.28,2,none,english,cbse,362,169181
5.08,328.2,64.1,58.3,60.8,3,75.5,7.82,0,offline,english,cbse,372,154569
5.04,398.9,81.9,62.6,79.5,1,77.7,7.58,1,offline,hindi,cbse,434,73564
4.85,413.4,63.3,71.3,87.2,5,85.2,8.18,0,hybrid,english,state,475,42744
3.5,180.2,38.2,39.4,43.1,1,71.6,7.17,0,offline,english,cbse,250,474678
4.68,287.7,41.5,47.7,62.7,2,85.5,7.71,0,offline,english,cbse,304,299270
4.63,455.2,74.4,72.4,80.6,5,77.4,6.61,0,hybrid,regional,cbse,429,80640
5.91,363.6,57.4,55.2,67.5,5,73.5,7.63,0,hybrid,regional,cbse,384,134556
3.5,308.0,58.3,56.7,53.0,3,71.0,7.7,0,offline,english,state,326,244894
7.25,530.4,64.8,86.7,72.0,3,91.5,6.72,0,offline,english,icse,526,14715
6.71,158.8,38.9,44.1,42.3,2,59.2,6.66,0,online,english,state,208,654506
7.74,632.8,83.3,90.5,85.2,4,98.5,7.78,1,hybrid,english,cbse,619,4198
2.45,156.4,32.0,30.6,41.8,0,58.2,7.74,0,online,english,cbse,157,935499
5.46,298.9,35.0,43.2,54.0,6,63.4,8.12,1,online,english,cbse,280,370490
5.03,332.9,66.6,59.5,52.8,4,68.0,7.19,0,offline,english,cbse,341,210640
7.11,541.5,67.3,77.2,91.2,3,94.5,7.6,1,offline,english,cbse,571,4102
5.15,305.9,57.6,52.7,49.2,3,73.3,8.47,0,hybrid,english,cbse,317,267608
3.53,133.1,29.5,44.8,60.9,5,49.3,7.91,0,hybrid,english,cbse,232,546901
5.27,452.5,71.8,75.7,72.4,4,89.1,8.18,0,offline,hindi,state,486,34272
7.38,467.6,71.2,74.4,71.9,2,82.2,7.91,1,hybrid,hindi,cbse,474,42037
7.58,426.6,78.6,65.4,64.0,4,90.4,7.67,0,hybrid,english,cbse,457,55822
5.03,373.3,39.8,53.0,52.8,6,74.7,7.41,1,offline,english,icse,356,181733
5.3,328.4,47.0,53.6,64.3,2,74.8,8.21,0,offline,english,cbse,296,322810
5.14,472.7,74.8,60.8,73.0,7,82.6,7.5,2,offline,regional,state,504,27859
6.22,411.1,68.5,65.8,70.5,4,79.5,7.09,0,online,hindi,icse,426,86528
8.49,456.0,78.3,84.6,83.6,8,77.1,6.82,0,offline,english,cbse,537,11851
5.46,257.7,53.5,39.1,62.4,2,59.2,7.56,1,hybrid,hindi,cbse,285,356355
5.67,369.8,52.7,63.6,63.1,3,80.1,7.39,0,online,english,state,407,101803
6.04,429.7,59.3,64.1,59.8,5,74.9,6.26,0,offline,hindi,cbse,400,110258
6.15,427.2,70.9,63.4,70.0,3,79.8,8.58,1,offline,english,state,426,81702
8.0,529.3,69.8,84.8,83.8,5,100.0,6.92,1,offline,english,state,554,8643
5.39,217.7,46.0,36.6,50.3,2,74.0,7.57,0,online,hindi,cbse,261,435002
6.47,473.7,79.2,88.6,89.2,8,91.3,8.16,0,offline,english,state,552,11785
8.24,576.0,83.5,93.1,95.5,3,94.5,6.12,0,offline,hindi,cbse,589,2982
5.47,412.6,76.9,78.3,70.9,3,79.5,7.8,0,hybrid,english,cbse,471,45481
5.67,333.9,57.2,48.1,69.2,6,73.2,6.62,1,offline,hindi,cbse,383,136262
5.02,424.1,98.5,72.2,76.3,5,88.8,7.32,0,offline,regional,cbse,512,21403
6.88,463.6,66.4,87.2,87.7,3,88.4,7.95,1,offline,regional,cbse,488,34173
6.53,422.8,58.8,53.9,78.3,5,68.7,7.81,1,none,english,cbse,417,92114
7.52,474.1,99.0,95.8,81.1,5,89.0,6.63,0,hybrid,english,cbse,561,5206
5.65,387.5,55.9,39.8,55.0,3,70.9,6.16,0,online,hindi,cbse,380,139987
7.48,487.2,65.4,82.3,77.3,4,82.6,5.44,0,hybrid,english,cbse,535,12948
9.16,538.6,76.0,67.0,83.4,5,80.6,7.93,0,none,hindi,cbse,517,22650
5.69,304.9,66.7,55.8,56.4,0,79.5,5.68,0,online,english,cbse,279,370854
4.59,503.8,78.3,87.7,75.2,4,77.8,7.26,0,none,english,cbse,464,47784
5.73,346.0,51.2,52.7,60.5,5,65.1,6.59,1,online,english,cbse,352,190296
6.18,297.4,71.1,82.9,75.8,5,75.7,5.89,1,hybrid,regional,cbse,408,106270
3.27,320.3,57.7,46.9,46.7,3,87.4,6.89,0,online,hindi,cbse,344,205015
6.36,312.4,63.4,64.5,74.0,2,84.6,6.84,0,offline,english,cbse,402,109641
7.29,353.5,35.5,45.8,58.5,2,83.4,7.56,1,hybrid,hindi,cbse,368,158967
6.61,596.9,77.6,99.0,85.8,3,100.0,7.27,0,hybrid,hindi,cbse,606,2970
4.89,186.1,17.5,50.1,41.5,2,61.0,6.71,0,none,english,cbse,134,1085609
7.59,396.0,62.0,65.3,78.4,5,80.5,5.99,1,offline,regional,state,430,76691
6.54,408.8,75.8,78.5,71.3,5,77.6,7.89,1,none,hindi,cbse,427,80841
8.66,601.1,72.8,93.9,89.8,7,85.0,6.55,0,none,english,state,621,2283
5.95,476.9,59.5,71.0,73.2,6,76.0,6.65,1,offline,english,cbse,456,52323
5.85,217.9,24.5,35.8,47.4,2,72.3,7.94,1,offline,english,cbse,225,579734
8.16,418.9,83.1,72.7,84.9,4,81.9,6.52,0,offline,english,state,477,40467
6.21,370.4,72.0,66.3,51.5,3,76.1,7.05,1,offline,hindi,state,373,150024
4.77,263.2,46.4,42.3,49.0,2,62.2,7.76,0,hybrid,english,cbse,315,270958
5.65,484.0,77.0,81.1,78.1,6,82.5,7.52,0,none,english,cbse,513,20346
6.33,317.5,49.3,51.1,57.6,2,76.3,6.52,1,none,english,cbse,303,305403
